,Size & Momentum(2X3) Big - Down,Size & Momentum(2X3) Big - Medium,Size & Momentum(2X3x) BIg - Up,Size & Momentum(2X3) Small - Down,Size & Momentum(2X3) Small - Medium,Size & Momentum(2X3) Small - Up,UMD
2010-10-19 00:00:00,-1.14,-1.16,-0.61,-0.52,-0.02,0.14,0.595
2010-10-20 00:00:00,0.52,0.55,1.14,0.65,0.88,1.01,0.49
2010-10-21 00:00:00,-1,0.41,0.85,0.21,0.34,0.34,0.99
2010-10-22 00:00:00,0.42,0.99,2.18,-0.26,0.26,-0.05,0.9850000000000002
2010-10-25 00:00:00,0.62,0.55,1.99,0.58,0.65,1.17,0.9800000000000001
2010-10-26 00:00:00,-0.2,-0.07,0.69,0.04,0.55,0.57,0.7099999999999999
2010-10-27 00:00:00,-0.74,-0.82,0.06,0,0.13,0.19,0.495
2010-10-28 00:00:00,-0.31,-0.14,0.13,0.06,0.3,0.41,0.395
2010-10-29 00:00:00,-1.64,-1.73,-0.45,-0.43,-0.56,-0.67,0.47499999999999987
2010-11-01 00:00:00,0.43,0.8,3.83,0,0.27,-0.36,1.52
2010-11-02 00:00:00,-0.3,-0.33,1.03,-0.44,-0.54,-0.54,0.615
2010-11-03 00:00:00,0.98,0.75,1.1,0.57,0.54,0.39,-0.029999999999999805
2010-11-04 00:00:00,0.23,0.87,-0.11,0.42,0.39,0.42,-0.17
2010-11-05 00:00:00,0.31,0.71,-1.8,-0.66,-0.13,-0.24,-0.845
2010-11-08 00:00:00,-0.25,0.14,0.44,-0.41,0,0.06,0.58
2010-11-09 00:00:00,-0.04,0.14,0.42,-0.15,0.11,0.13,0.37
2010-11-10 00:00:00,0.18,0.91,1.89,-0.22,-0.22,0.03,0.98
2010-11-11 00:00:00,-2.96,-2.71,-2.59,-0.22,-0.42,-0.06,0.2650000000000001
2010-11-12 00:00:00,-0.19,0.18,-0.59,-2.35,-2.08,-2.81,-0.42999999999999994
2010-11-15 00:00:00,0.45,0.86,-1.37,-1.03,-0.63,-0.79,-0.79
2010-11-16 00:00:00,-1.04,-0.6,-0.58,-1.06,-0.9,-0.99,0.2650000000000001
2010-11-17 00:00:00,0.01,-0.7,0.84,0.19,0.28,0.38,0.51
2010-11-18 00:00:00,0.87,1.46,2.32,1.27,1.19,2.17,1.175
2010-11-19 00:00:00,0.38,0.87,0.72,0.61,-0.03,0.55,0.14
2010-11-22 00:00:00,0.45,1.59,-1.94,0.01,0,0.04,-1.18
2010-11-23 00:00:00,0.33,-0.69,-1.67,-0.83,-0.5,-0.58,-0.875
2010-11-24 00:00:00,0.4,-0.22,-0.27,-1.44,-1.63,-1.38,-0.30499999999999994
2010-11-25 00:00:00,1.1,-0.05,-0.24,1.46,0.99,1.01,-0.895
2010-11-26 00:00:00,-1.35,-1.39,-1.42,-2.75,-2.36,-3.24,-0.28000000000000025
2010-11-29 00:00:00,-0.2,-0.25,-0.37,-0.19,0.06,-0.46,-0.22000000000000003
2010-11-30 00:00:00,0.32,0.09,1.13,0.08,0.57,0.74,0.7349999999999999
2010-12-01 00:00:00,0.28,1.18,2.66,1.05,0.69,0.88,1.105
2010-12-02 00:00:00,1.86,0.87,0.49,0.89,0.58,0.76,-0.75
2010-12-03 00:00:00,1.42,-0.47,-0.14,-0.31,-0.33,-0.31,-0.7799999999999999
2010-12-06 00:00:00,0.49,0,-1.25,0.22,-0.06,0.52,-0.72
2010-12-07 00:00:00,0.69,0.13,0.58,0.17,0.3,0.16,-0.06
2010-12-08 00:00:00,-0.67,-0.24,-0.04,-0.57,-0.33,-0.68,0.25999999999999995
2010-12-09 00:00:00,1.92,1.54,1.65,1,0.48,0.69,-0.29000000000000004
2010-12-10 00:00:00,0.01,0.42,-0.9,0.26,0.47,0.63,-0.27
2010-12-13 00:00:00,1.23,0.24,0.03,-0.03,0.31,0.6,-0.285
2010-12-14 00:00:00,0.12,0.02,1.97,0.35,0.45,0.5,0.9999999999999999
2010-12-15 00:00:00,-0.24,0.51,1.25,-0.15,0.22,-0.31,0.665
2010-12-16 00:00:00,-0.28,-0.11,-0.9,-0.33,-0.46,-0.64,-0.46499999999999997
2010-12-17 00:00:00,1.2,0.72,0.52,0.03,0.01,-0.17,-0.44
2010-12-20 00:00:00,0.12,-0.63,-0.63,-2.37,-2.19,-2.78,-0.5799999999999998
2010-12-21 00:00:00,0.91,1.4,0.07,1.62,1.57,2.21,-0.12500000000000022
2010-12-22 00:00:00,0.08,-0.42,0.52,0.01,-0.23,-0.13,0.15000000000000002
2010-12-23 00:00:00,-0.1,-0.08,0.02,-0.63,-0.32,-0.24,0.255
2010-12-24 00:00:00,-0.54,-0.15,-0.46,-0.27,-0.16,-0.65,-0.15000000000000002
2010-12-27 00:00:00,0.17,-0.01,-1.91,-0.11,-0.12,-0.27,-1.1199999999999999
2010-12-28 00:00:00,0.67,0.59,0.25,-0.37,0.06,-0.57,-0.31
2010-12-29 00:00:00,-0.04,0.78,1.24,0.86,0.29,0.93,0.675
2010-12-30 00:00:00,0.62,0.7,-0.2,1.48,0.89,1.58,-0.36
2010-12-31 00:00:00,0.62,0.7,-0.2,1.48,0.89,1.58,-0.36
2011-01-03 00:00:00,0.89,1.01,0.86,1.66,0.97,1.19,-0.25
2011-01-04 00:00:00,0.76,0.29,1.29,0.86,0.57,0.53,0.09999999999999998
2011-01-05 00:00:00,0.03,-1.02,1,-0.19,-0.06,0.46,0.8099999999999999
2011-01-06 00:00:00,-0.47,-0.74,0.68,-0.08,-0.16,0.03,0.63
2011-01-07 00:00:00,-0.21,0.14,1.06,0.88,0.5,0.39,0.39000000000000007
2011-01-10 00:00:00,-0.18,-0.49,-0.18,0.69,0.85,0.78,0.04500000000000004
2011-01-11 00:00:00,0.6,-0.03,0.73,0.03,0.25,0.29,0.195
2011-01-12 00:00:00,-0.25,0.26,0.89,0.59,0.78,0.37,0.46
2011-01-13 00:00:00,-0.44,-0.08,-0.4,-0.71,-0.02,-0.08,0.33499999999999996
2011-01-14 00:00:00,0.26,0.66,1.35,0.84,-0.23,0.18,0.21499999999999997
2011-01-17 00:00:00,0.01,-0.07,-1.01,-0.24,-0.11,-0.76,-0.77
2011-01-18 00:00:00,-0.61,0.19,-0.43,-0.5,-0.45,-0.59,0.04499999999999993
2011-01-19 00:00:00,0.96,1.15,0.68,0.21,0.37,0.31,-0.08999999999999997
2011-01-20 00:00:00,-0.47,-0.49,-0.34,0.54,0.13,0.41,-5.551115123125783e-17
2011-01-21 00:00:00,-1.87,-1.46,-2.08,-1.04,-0.87,-1,-0.08499999999999996
2011-01-24 00:00:00,0.44,0.26,1.25,0.04,0,0.35,0.56
2011-01-25 00:00:00,-0.12,0.27,0.22,-0.71,-0.5,-0.57,0.24
2011-01-26 00:00:00,0.31,1.21,1.55,-0.25,-0.02,0.54,1.015
2011-01-27 00:00:00,-0.24,-0.26,1.21,0.29,0.14,0.73,0.945
2011-01-28 00:00:00,-0.7,0.41,-0.92,-0.82,-0.32,-0.97,-0.18500000000000005
2011-01-31 00:00:00,-1.59,-1.9,-1.82,-0.97,-0.7,-1,-0.13000000000000012
2011-02-01 00:00:00,0.5,0.25,-0.27,0.59,0.2,0.69,-0.33499999999999996
2011-02-02 00:00:00,0.5,0.25,-0.27,0.59,0.2,0.69,-0.33499999999999996
2011-02-03 00:00:00,0.5,0.25,-0.27,0.59,0.2,0.69,-0.33499999999999996
2011-02-04 00:00:00,0.5,0.25,-0.27,0.59,0.2,0.69,-0.33499999999999996
2011-02-07 00:00:00,0.71,0.54,0.29,1.14,0.81,1.37,-0.09499999999999986
2011-02-08 00:00:00,0.44,-0.59,-0.97,-0.03,0,-0.03,-0.7050000000000001
2011-02-09 00:00:00,-0.48,-0.67,-2.14,-0.54,-0.38,-0.19,-0.655
2011-02-10 00:00:00,-1.2,-2.18,-1.56,-0.56,-0.56,-0.41,-0.10499999999999998
2011-02-11 00:00:00,-0.97,-1.93,-1.22,-1.22,-0.85,-0.67,0.1499999999999999
2011-02-14 00:00:00,0.43,2.09,2.08,-0.49,0.05,0.74,1.4400000000000002
2011-02-15 00:00:00,-0.59,-0.47,0.35,-0.37,-0.01,0.38,0.845
2011-02-16 00:00:00,0.12,-0.64,-2.09,-0.14,0.03,-0.28,-1.175
2011-02-17 00:00:00,-0.59,-0.49,-1.04,-2.63,-1.36,-1.94,0.11999999999999988
2011-02-18 00:00:00,0.66,1.53,2.69,1.38,1.03,2.02,1.335
2011-02-21 00:00:00,-1.18,-0.99,0.92,0.24,0.25,0.45,1.155
2011-02-22 00:00:00,-1.38,-1.58,-2.28,-1.49,-0.97,-1.79,-0.6000000000000001
2011-02-23 00:00:00,0.25,-0.37,-0.93,-0.69,-0.73,-1.07,-0.78
2011-02-24 00:00:00,-0.05,-0.36,-1.21,-0.62,-1.31,-1.77,-1.155
2011-02-25 00:00:00,-0.25,0.48,1.68,0.28,0.54,1.11,1.38
2011-02-28 00:00:00,-1.22,-0.89,-1.56,-1.82,-0.79,-1.44,0.020000000000000018
2011-03-01 00:00:00,-1.22,-0.89,-1.56,-1.82,-0.79,-1.44,0.020000000000000018
2011-03-02 00:00:00,-0.31,-0.74,-0.34,-0.06,-0.48,-0.41,-0.19
2011-03-03 00:00:00,0.48,1.82,3.33,0.91,0.89,2.08,2.01
2011-03-04 00:00:00,1.22,2.14,1.53,1.22,0.91,1.4,0.24499999999999988
2011-03-07 00:00:00,-0.77,-1.82,-0.55,0.42,0.01,0.18,-0.010000000000000009
2011-03-08 00:00:00,0.45,0.61,1.2,0.42,0.8,1.16,0.7449999999999999
2011-03-09 00:00:00,0.54,-0.16,0.56,0.22,0.29,0.01,-0.09499999999999997
2011-03-10 00:00:00,-0.98,-1.43,-0.27,0.21,0.1,0.43,0.46499999999999997
2011-03-11 00:00:00,-1.08,-0.83,-2.19,-0.42,-0.6,-0.37,-0.53
2011-03-14 00:00:00,0.19,0.2,1.8,-3.17,-2.59,-2.26,1.2600000000000002
2011-03-15 00:00:00,-2.6,-2.8,-1.78,-2.9,-2.28,-3.15,0.28500000000000014
2011-03-16 00:00:00,1.81,1.89,1.53,-0.04,0.38,0.37,0.06499999999999995
2011-03-17 00:00:00,-0.04,-0.53,0.77,-1.18,-0.92,-1.14,0.42500000000000004
2011-03-18 00:00:00,1.55,0.87,1.14,1.29,1.72,1.81,0.05500000000000016
2011-03-21 00:00:00,1.48,0.8,1.7,2.18,1.71,2.19,0.11499999999999977
2011-03-22 00:00:00,-0.05,-0.7,2.35,0.66,0.03,0.57,1.155
2011-03-23 00:00:00,-0.31,0.3,-0.38,0.07,0.12,0.19,0.024999999999999994
2011-03-24 00:00:00,0.43,0.63,2.31,0.28,0.9,0.79,1.195
2011-03-25 00:00:00,0.48,1.61,-0.01,0.59,0.39,0.52,-0.2799999999999999
2011-03-28 00:00:00,0.4,0.04,0.09,-0.59,-0.09,-0.29,-0.005000000000000018
2011-03-29 00:00:00,0.16,0.18,1.69,-0.14,0.42,0.59,1.13
2011-03-30 00:00:00,0.71,1.38,0.76,0.2,0.62,1.14,0.495
2011-03-31 00:00:00,0.66,1.2,0.21,0.87,0.66,1.03,-0.14500000000000002
2011-04-01 00:00:00,1.02,0.86,0.45,1.04,0.73,0.98,-0.31500000000000006
2011-04-04 00:00:00,0.7,0.78,-1.97,1.06,0.82,0.73,-1.5
2011-04-05 00:00:00,0.15,0.17,1.66,0.59,0.72,0.75,0.8350000000000001
2011-04-06 00:00:00,-1.19,-1.5,1.98,0.03,0.22,0.15,1.645
2011-04-07 00:00:00,-0.42,-0.4,0.11,-0.11,0.15,-0.01,0.315
2011-04-08 00:00:00,-0.2,-0.11,0.94,0.14,0.09,0.68,0.8400000000000001
2011-04-11 00:00:00,-1.28,-0.48,0.46,0.32,0.1,0.02,0.72
2011-04-12 00:00:00,-0.96,-1.29,-2.29,-1.16,-0.35,-1.4,-0.7849999999999999
2011-04-13 00:00:00,0.48,1.11,2.59,0.63,0.2,0.44,0.96
2011-04-14 00:00:00,0.08,0.26,1.95,0.35,0.73,0.73,1.1249999999999998
2011-04-15 00:00:00,0.06,-0.08,0.12,-0.01,0.31,1.01,0.5399999999999999
2011-04-18 00:00:00,-1.62,-1.32,1.74,-0.73,-0.05,0.49,2.29
2011-04-19 00:00:00,0.15,-0.51,-1.25,-1.09,-0.2,-0.42,-0.36499999999999994
2011-04-20 00:00:00,1.81,2.8,1.73,0.21,0.59,0.76,0.2350000000000001
2011-04-21 00:00:00,-0.81,0.82,2.89,-1.05,-0.65,-0.52,2.115
2011-04-22 00:00:00,0.39,-0.14,-0.24,-0.58,-0.44,-0.43,-0.24
2011-04-25 00:00:00,-0.26,-0.43,2.6,0.1,0.49,0.76,1.7600000000000002
2011-04-26 00:00:00,-0.73,-0.32,-0.56,-1.79,-0.87,-1.79,0.08499999999999996
2011-04-27 00:00:00,1.62,1.61,-2.32,-0.38,-0.52,-1.11,-2.335
2011-04-28 00:00:00,-0.87,-0.98,1.51,-0.78,-0.66,-0.55,1.305
2011-04-29 00:00:00,-0.11,0.39,-2.18,-0.45,-0.66,-0.75,-1.185
2011-05-02 00:00:00,1.72,2.18,1.08,0.42,1.04,1.09,0.014999999999999902
2011-05-03 00:00:00,0.3,-0.35,-2.97,-0.34,-0.14,-0.12,-1.5250000000000001
2011-05-04 00:00:00,0.3,-1.43,-0.77,0.09,0.36,-0.09,-0.625
2011-05-05 00:00:00,0.3,-1.43,-0.77,0.09,0.36,-0.09,-0.625
2011-05-06 00:00:00,0.59,-1.34,-2.64,-1.08,-0.8,-0.51,-1.33
2011-05-09 00:00:00,-0.88,-0.96,0.42,-0.57,-0.19,-0.01,0.9299999999999999
2011-05-10 00:00:00,-0.88,-0.96,0.42,-0.57,-0.19,-0.01,0.9299999999999999
2011-05-11 00:00:00,0.54,0.79,2.15,-0.02,-0.09,0.67,1.15
2011-05-12 00:00:00,-1.2,-1.39,-3.01,-0.95,-0.52,-0.41,-0.635
2011-05-13 00:00:00,0.59,0.49,-1.03,0.12,0.18,0.15,-0.7949999999999999
2011-05-16 00:00:00,-1.24,-0.86,-0.38,0.08,0.03,0.17,0.475
2011-05-17 00:00:00,-0.67,-0.23,0.24,-0.47,-0.67,-0.76,0.31000000000000005
2011-05-18 00:00:00,-0.08,0.4,3.56,-0.63,-0.38,-0.5,1.885
2011-05-19 00:00:00,-1.45,-1.85,-2.15,-2.13,-1.4,-2.53,-0.5499999999999998
2011-05-20 00:00:00,0.7,0.56,0.93,-0.32,-0.09,-0.23,0.16000000000000006
2011-05-23 00:00:00,-1.54,-1.72,-4.23,-2.1,-2.22,-2.55,-1.57
2011-05-24 00:00:00,-0.4,-0.1,1.05,0.15,0.54,0.49,0.895
2011-05-25 00:00:00,-1.36,-1.05,-1.32,0.11,-0.63,-0.54,-0.30500000000000005
2011-05-26 00:00:00,0.67,2.06,4.47,0.91,0.83,1.63,2.26
2011-05-27 00:00:00,0.14,0.49,0.46,0.75,0.11,0.48,0.024999999999999967
2011-05-30 00:00:00,-0.85,-1.02,0.67,-0.64,-0.02,-0.48,0.8400000000000001
2011-05-31 00:00:00,0.96,1.66,3.54,-0.18,0.22,0.22,1.4900000000000002
2011-06-01 00:00:00,0.12,0.46,-0.63,0.12,0.15,0.2,-0.33499999999999996
2011-06-02 00:00:00,-1.31,-1.98,-0.57,-1.05,-1.14,-1.02,0.38500000000000023
2011-06-03 00:00:00,0.19,0.67,-0.83,-0.24,-0.27,-0.75,-0.765
2011-06-06 00:00:00,0.19,0.67,-0.83,-0.24,-0.27,-0.75,-0.765
2011-06-07 00:00:00,0.05,0.5,-2.02,-1.15,-0.59,-1.22,-1.0700000000000003
2011-06-08 00:00:00,-0.62,-0.78,-0.9,-0.21,-0.37,-0.89,-0.48000000000000004
2011-06-09 00:00:00,0.17,-1.15,-0.27,1.07,0.5,0.89,-0.31
2011-06-10 00:00:00,-1.26,-1.15,-1.04,-0.64,-0.75,-0.49,0.18499999999999994
2011-06-13 00:00:00,-0.39,0.06,0.23,-1.97,-1.32,-2.01,0.29000000000000004
2011-06-14 00:00:00,-0.24,0.87,2.69,0.04,0.47,0.93,1.9100000000000001
2011-06-15 00:00:00,0.08,0.54,0.48,0.54,0.25,0.73,0.295
2011-06-16 00:00:00,-1.03,-1.62,-2.6,-0.46,-0.81,-0.61,-0.86
2011-06-17 00:00:00,-0.45,-1.53,-0.09,-0.87,-0.58,-0.41,0.41000000000000003
2011-06-20 00:00:00,0.06,-0.33,-1.16,-0.82,-0.21,0.05,-0.17499999999999993
2011-06-21 00:00:00,1.96,1.61,0.93,0.55,0.25,0.46,-0.5599999999999998
2011-06-22 00:00:00,0.62,0.78,0.96,0.96,0.86,1.34,0.3599999999999999
2011-06-23 00:00:00,0.34,-0.05,-1.04,0.25,0.42,0.14,-0.7450000000000001
2011-06-24 00:00:00,2.24,1.97,1.25,1.81,1.41,1.4,-0.7000000000000004
2011-06-27 00:00:00,-0.46,-1.33,-0.89,0.75,0.2,0.07,-0.555
2011-06-28 00:00:00,-0.25,-0.49,-0.26,-0.03,-0.28,-0.21,-0.09499999999999997
2011-06-29 00:00:00,0.44,0.76,2.76,-0.04,-0.06,0.77,1.565
2011-06-30 00:00:00,0.61,0.06,0.35,0.71,0.43,1.01,0.020000000000000018
2011-07-01 00:00:00,1.22,1.21,1.18,0.85,0.51,1.66,0.385
2011-07-04 00:00:00,1.01,1.1,0.65,1.22,1,1.36,-0.10999999999999988
2011-07-05 00:00:00,1.02,1.15,0.23,0.53,0.56,0.58,-0.37000000000000005
2011-07-06 00:00:00,0.04,0.12,0.92,0.32,-0.05,0.54,0.55
2011-07-07 00:00:00,-0.07,-0.37,1.57,0.32,0.33,-0.15,0.5850000000000001
2011-07-08 00:00:00,-0.35,0.05,0.05,0.07,0.32,0.35,0.33999999999999997
2011-07-11 00:00:00,-0.22,-0.89,-1.58,0.48,0.26,0.38,-0.7300000000000001
2011-07-12 00:00:00,-1.99,-1.85,-2.66,-1.61,-1.18,-2.07,-0.5650000000000002
2011-07-13 00:00:00,-0.04,0.4,2.03,0.4,0.5,0.65,1.16
2011-07-14 00:00:00,-0.37,-0.27,0.51,0.21,0.28,0.7,0.6849999999999999
2011-07-15 00:00:00,1.14,0.78,0.54,1.5,1.27,1.51,-0.29499999999999993
2011-07-18 00:00:00,0.2,-0.96,-0.61,1.95,1.64,1.8,-0.48
2011-07-19 00:00:00,0.95,0.69,-0.92,1.01,0.55,0.96,-0.96
2011-07-20 00:00:00,1.53,1.79,0.25,1.07,0.74,0.66,-0.845
2011-07-21 00:00:00,-0.28,0.11,-1.2,-0.09,-0.37,-0.89,-0.8599999999999999
2011-07-22 00:00:00,0.72,0.78,2.01,1.05,0.65,1.08,0.6599999999999999
2011-07-25 00:00:00,-0.58,-0.56,-1.46,-0.35,-0.24,0.05,-0.24
2011-07-26 00:00:00,0.41,0.64,1.31,1.15,0.94,1.16,0.45499999999999996
2011-07-27 00:00:00,-0.13,-0.1,0.79,0.3,0.39,0.9,0.76
2011-07-28 00:00:00,-0.64,-0.91,-0.75,-0.36,0.18,0.3,0.275
2011-07-29 00:00:00,-0.89,-0.58,-1.74,-0.51,-0.13,-0.65,-0.4950000000000001
2011-08-01 00:00:00,1.66,1.76,2.08,1.42,1.41,2,0.5
2011-08-02 00:00:00,-1.77,-1.95,-3.05,-1.4,-0.76,-0.53,-0.20500000000000007
2011-08-03 00:00:00,-2.56,-2.19,-2.87,-2.12,-1.87,-1.91,-0.050000000000000266
2011-08-04 00:00:00,-1.98,-0.85,-4.19,-1.39,-1.01,-1.76,-1.29
2011-08-05 00:00:00,-4.01,-3.37,-3.98,-6.08,-5.22,-5.52,0.29499999999999993
2011-08-08 00:00:00,-4.54,-4.1,-3.32,-7.45,-6.52,-7.35,0.6600000000000001
2011-08-09 00:00:00,-6.07,-4.38,-1.77,-7.75,-6.28,-5.54,3.255
2011-08-10 00:00:00,0.91,0.47,-0.19,6.01,5.03,5.28,-0.915
2011-08-11 00:00:00,0.74,0.14,1.53,2.6,1.93,2.2,0.19500000000000028
2011-08-12 00:00:00,-0.08,-0.52,-2.92,1.93,1.48,1.34,-1.7149999999999999
2011-08-15 00:00:00,-0.08,-0.52,-2.92,1.93,1.48,1.34,-1.7149999999999999
2011-08-16 00:00:00,3.88,4.66,5.76,5.09,4.12,4.49,0.6400000000000006
2011-08-17 00:00:00,0.17,0.89,0.86,1.52,1.55,1.85,0.51
2011-08-18 00:00:00,-2.32,-1.3,-1.73,-1.02,-0.96,-0.36,0.625
2011-08-19 00:00:00,-4.76,-4.24,-9.55,-6.58,-5.06,-6.12,-2.165000000000001
2011-08-22 00:00:00,0.4,-0.65,-5.05,-0.45,-0.45,-1.09,-3.045
2011-08-23 00:00:00,1.96,2.19,7.25,2.33,2.3,2.24,2.6
2011-08-24 00:00:00,-1.91,-1.59,-0.33,-0.85,-0.83,-1.18,0.6249999999999999
2011-08-25 00:00:00,0.2,0.7,0.63,-0.45,-0.08,-0.23,0.325
2011-08-26 00:00:00,0.24,0,1.87,0.67,0.29,0.81,0.885
2011-08-29 00:00:00,2.86,1.76,4.18,2,1.94,2.42,0.8700000000000001
2011-08-30 00:00:00,1.1,1.14,0.25,1.06,1.21,0.97,-0.4700000000000001
2011-08-31 00:00:00,1.12,1.69,2.5,0.65,0.52,1.08,0.905
2011-09-01 00:00:00,-0.08,0.24,-0.33,0.23,0.57,-0.13,-0.30500000000000005
2011-09-02 00:00:00,-0.26,-0.74,-0.75,-0.17,0.09,0.13,-0.09499999999999997
2011-09-05 00:00:00,-3.24,-4.34,-5.38,-2.51,-1.93,-2.55,-1.0899999999999999
2011-09-06 00:00:00,-0.98,-1.63,-0.73,-3.29,-2.41,-3.3,0.1200000000000001
2011-09-07 00:00:00,3.2,4.04,3.98,2.25,1.95,2.93,0.73
2011-09-08 00:00:00,-0.14,1.22,0.42,-0.26,-0.3,-0.96,-0.07
2011-09-09 00:00:00,-2.03,-2.01,-1.62,-0.23,-0.16,0.11,0.3749999999999999
2011-09-12 00:00:00,-2.03,-2.01,-1.62,-0.23,-0.16,0.11,0.3749999999999999
2011-09-13 00:00:00,-2.03,-2.01,-1.62,-0.23,-0.16,0.11,0.3749999999999999
2011-09-14 00:00:00,-2.78,-3.59,-4.04,-3.48,-2.83,-3.93,-0.8550000000000004
2011-09-15 00:00:00,1.31,0.93,2.13,-0.07,0.04,0.03,0.45999999999999985
2011-09-16 00:00:00,3.27,3.55,4.42,1.82,1.73,2.65,0.9900000000000002
2011-09-19 00:00:00,-1.38,-0.76,-1.41,-0.18,-0.31,-0.64,-0.245
2011-09-20 00:00:00,0.95,0.94,1.12,0.89,0.19,0.48,-0.11999999999999988
2011-09-21 00:00:00,0.19,1.02,1.39,1.06,0.8,1.41,0.7749999999999999
2011-09-22 00:00:00,-2.96,-2.72,-2.94,-1.87,-1.14,-1.57,0.16000000000000014
2011-09-23 00:00:00,-5.62,-5.5,-6.1,-5.96,-4.67,-5.57,-0.04499999999999993
2011-09-26 00:00:00,-2.15,-2.02,-4.96,-8.5,-7.05,-8.69,-1.4999999999999991
2011-09-27 00:00:00,3.15,4.94,7.05,3.74,3.47,4.6,2.379999999999999
2011-09-28 00:00:00,-0.57,-0.45,-1.2,0.61,0.57,0.47,-0.385
2011-09-29 00:00:00,2.86,2.93,2.23,1.8,1.14,1.9,-0.2650000000000001
2011-09-30 00:00:00,0.01,0.34,-0.21,1.7,1.2,1.79,-0.06499999999999995
2011-10-03 00:00:00,0.01,0.34,-0.21,1.7,1.2,1.79,-0.06499999999999995
2011-10-04 00:00:00,-3.18,-3.42,-4.53,-4.29,-3.49,-3.9,-0.47999999999999954
2011-10-05 00:00:00,-1.46,-1.79,-4.94,-2.01,-2.44,-2.42,-1.9450000000000003
2011-10-06 00:00:00,4.14,2.52,2.1,2.68,2.26,2.6,-1.06
2011-10-07 00:00:00,2.44,2.42,4.6,2.76,2.24,3.01,1.205
2011-10-10 00:00:00,0.98,0.08,0.94,2.16,1.89,2.57,0.18499999999999983
2011-10-11 00:00:00,0.87,1.87,1.97,1.45,1.48,1.7,0.675
2011-10-12 00:00:00,0.14,1.09,1.09,1.19,1.13,1.67,0.7149999999999999
2011-10-13 00:00:00,0.66,0.69,0.87,2.56,1.62,1.47,-0.44000000000000017
2011-10-14 00:00:00,0.41,0.67,0.75,0.23,0.45,0.14,0.125
2011-10-17 00:00:00,0.91,1.53,3.1,1.62,1.21,2.1,1.335
2011-10-18 00:00:00,-1.72,-1.37,-0.88,-1.28,-0.79,-0.48,0.8200000000000001
2011-10-19 00:00:00,0.97,0.85,1.17,0.79,0.9,0.96,0.18499999999999994
2011-10-20 00:00:00,-2.84,-2.12,-5.03,-2.34,-2.12,-2.72,-1.2850000000000001
2011-10-21 00:00:00,2.5,1.72,1.71,1.58,1.71,2.05,-0.16000000000000014
2011-10-24 00:00:00,2.75,3.33,3.67,2.92,2.19,2.27,0.1349999999999998
2011-10-25 00:00:00,-0.42,-0.21,-1.43,0.41,0,0.03,-0.695
2011-10-26 00:00:00,0.72,-0.07,1.01,1.13,0.56,0.89,0.025000000000000022
2011-10-27 00:00:00,1.85,1.05,1.76,1.54,1.14,0.89,-0.3700000000000001
2011-10-28 00:00:00,0.71,0.63,-0.9,-0.15,-0.54,-0.8,-1.1300000000000001
2011-10-31 00:00:00,-1.28,-0.81,-1.22,-0.42,-0.58,-0.13,0.17499999999999993
2011-11-01 00:00:00,-1.21,-0.44,1.03,-0.17,0.29,0.34,1.375
2011-11-02 00:00:00,-0.98,-0.93,-0.18,-0.52,-0.32,-0.25,0.535
2011-11-03 00:00:00,-2.73,-1.75,-0.83,-0.62,-0.37,-0.5,1.01
2011-11-04 00:00:00,2.98,3.11,3.35,2.45,1.79,2.32,0.1200000000000001
2011-11-07 00:00:00,1.49,-0.45,-0.94,1.64,0.71,1.04,-1.515
2011-11-08 00:00:00,-0.82,-0.8,-0.86,-0.75,-0.58,-0.18,0.2649999999999999
2011-11-09 00:00:00,-0.69,0.28,0.47,-0.01,0.32,0.66,0.9149999999999999
2011-11-10 00:00:00,-5.71,-5.05,-4.72,-4.06,-3.09,-3,1.025
2011-11-11 00:00:00,1.98,2.41,3.41,2.04,1.81,1.87,0.6300000000000003
2011-11-14 00:00:00,3.54,2.41,1.4,2.27,2.23,2.42,-0.9950000000000003
2011-11-15 00:00:00,-0.95,-1.06,-0.56,-0.3,-0.33,-0.07,0.30999999999999994
2011-11-16 00:00:00,-1.61,-1.54,-1.8,-1.23,-1.34,-1.93,-0.44500000000000006
2011-11-17 00:00:00,1.67,1.27,0.91,0.92,1.19,1.89,0.10499999999999998
2011-11-18 00:00:00,-1.15,-2.27,-1.89,-0.51,-0.24,0,-0.11499999999999999
2011-11-21 00:00:00,-0.94,-0.96,-1.24,-0.44,-0.17,-1.2,-0.53
2011-11-22 00:00:00,0.23,0.1,0.91,0.18,0.45,0.69,0.595
2011-11-23 00:00:00,-2.72,-2.65,-2.31,-2.09,-1.93,-2.38,0.0600000000000005
2011-11-24 00:00:00,-0.03,0.78,0.6,0.34,0.4,-0.2,0.04499999999999996
2011-11-25 00:00:00,-0.24,-1.03,-1.4,-1.76,-1.2,-2.03,-0.7149999999999999
2011-11-28 00:00:00,3.02,2.43,1.74,1.03,0.81,1.09,-0.6099999999999999
2011-11-29 00:00:00,2.24,2.18,2.39,1.16,0.94,1.35,0.16999999999999993
2011-11-30 00:00:00,-0.5,-0.6,-0.35,-0.16,-0.31,0.15,0.23000000000000004
2011-12-01 00:00:00,4.06,4.35,1.71,0.71,0.97,1.28,-0.8899999999999997
2011-12-02 00:00:00,0.58,-0.31,0.36,0.76,0.71,0.56,-0.2099999999999999
2011-12-05 00:00:00,0.3,0.51,0.43,1.32,1.33,1.25,0.029999999999999916
