,Size & Book Value(2X3) Big - High,Size & Book Value(2X3) Big - Low,Size & Book Value(2X3) Big - Medium,Size & Book Value(2X3) Small - High,Size & Book Value(2X3) Small - Low,Size & Book Value(2X3) Small - Medium,SMB,HML
2004-02-02 00:00:00,1.31,0.63,0.49,1.31,1.47,0.42,-0.2566666666666667,0.26
2004-02-03 00:00:00,-0.94,-2,-1.95,0.96,0.31,-0.45,-1.9033333333333333,0.855
2004-02-04 00:00:00,0.49,-1.41,0.28,2.92,1.3,1.06,-1.9733333333333332,1.76
2004-02-05 00:00:00,1.17,0.66,0.44,-2.36,-1.53,-0.48,2.213333333333333,-0.15999999999999998
2004-02-06 00:00:00,0,1.42,1.05,-0.58,-0.39,0.27,1.0566666666666666,-0.8049999999999999
2004-02-09 00:00:00,1.2,1.97,1.52,1.61,0.44,0.32,0.7733333333333332,0.19999999999999996
2004-02-10 00:00:00,0.93,0.45,-0.4,-1.72,-1.05,0.27,1.1600000000000001,-0.09499999999999992
2004-02-11 00:00:00,1.36,1.37,0.69,-1.12,-0.09,0.21,1.4733333333333336,-0.52
2004-02-12 00:00:00,0.57,-0.36,0.76,0,-0.5,-0.24,0.57,0.715
2004-02-13 00:00:00,1.23,0.5,0.36,1.75,0.67,0.73,-0.3533333333333334,0.905
2004-02-16 00:00:00,-0.71,0.26,-0.1,-0.87,0.51,0.5,-0.22999999999999998,-1.175
2004-02-17 00:00:00,-0.2,0.32,0.77,0.17,-0.41,0.2,0.31,0.029999999999999985
2004-02-18 00:00:00,-0.15,-0.94,-0.87,0.68,0.53,0.56,-1.2433333333333332,0.47
2004-02-19 00:00:00,-0.31,0.33,1.32,-0.64,-0.98,-0.85,1.27,-0.15000000000000002
2004-02-20 00:00:00,-0.05,-0.57,-0.6,-0.19,0.22,0.02,-0.42333333333333334,0.05499999999999999
2004-02-23 00:00:00,0.43,-0.12,0,-0.88,0.17,0.24,0.26,-0.25
2004-02-24 00:00:00,-0.41,-2.16,-1.05,-1.4,-1.2,-1.12,0.033333333333333215,0.7750000000000002
2004-02-25 00:00:00,0.46,0.05,0.31,-0.59,-0.71,-0.73,0.95,0.265
2004-02-26 00:00:00,-0.35,-0.04,-0.45,-0.38,-1,-0.4,0.3133333333333333,0.15500000000000003
2004-02-27 00:00:00,0.77,2.47,2.07,0.36,0.2,0.4,1.4500000000000002,-0.7700000000000002
2004-03-01 00:00:00,0.77,2.47,2.07,0.36,0.2,0.4,1.4500000000000002,-0.7700000000000002
2004-03-02 00:00:00,2.46,1.33,2.14,0.74,0.26,0.44,1.4966666666666666,0.805
2004-03-03 00:00:00,0.36,-0.4,-0.44,-0.44,0.32,0.25,-0.20333333333333334,0
2004-03-04 00:00:00,1.41,1.53,1.18,0.43,0.19,0.34,1.0533333333333332,0.05999999999999994
2004-03-05 00:00:00,0.01,-0.46,0.16,0.21,-0.4,0.64,-0.24666666666666667,0.54
2004-03-08 00:00:00,-0.08,-1.11,0,-0.24,0.25,-0.05,-0.3833333333333334,0.27
2004-03-09 00:00:00,-1.21,-1.06,-0.87,0.24,0.06,-0.47,-0.99,0.015000000000000013
2004-03-10 00:00:00,-1.64,-1.61,-1.9,-0.89,-1.25,-1.1,-0.6366666666666667,0.16500000000000026
2004-03-11 00:00:00,-1.42,-0.59,-0.36,-0.12,0.04,0.05,-0.7799999999999999,-0.49500000000000005
2004-03-12 00:00:00,-2.65,-2.24,-2.71,-2.86,-2.87,-2.84,0.32333333333333325,-0.19999999999999973
2004-03-15 00:00:00,1.21,0.31,0.13,1.52,2.23,1.36,-1.1533333333333333,0.09499999999999997
2004-03-16 00:00:00,-0.3,-0.34,0.01,0.47,0.23,-0.09,-0.41333333333333333,0.14
2004-03-17 00:00:00,2.17,2.67,2.9,1.35,1.37,1.43,1.1966666666666665,-0.26
2004-03-18 00:00:00,-0.09,0.18,0.12,0.52,0.84,0.01,-0.3866666666666666,-0.295
2004-03-19 00:00:00,1.26,1.15,1.25,0.57,0,0.07,1.0066666666666666,0.3400000000000001
2004-03-22 00:00:00,-2.82,-2.06,-2.37,1.07,-0.77,-0.39,-2.3866666666666667,0.5400000000000001
2004-03-23 00:00:00,0.26,-0.1,1.04,0.33,-1.2,-0.22,0.7633333333333332,0.9450000000000001
2004-03-24 00:00:00,-1.28,-0.17,-0.58,-0.26,-0.26,-0.2,-0.43666666666666665,-0.5549999999999999
2004-03-25 00:00:00,-1.76,-0.74,-0.92,-1.16,-1.07,-1.38,0.06333333333333346,-0.5549999999999999
2004-03-26 00:00:00,1.23,1.28,1.13,0.61,0.25,0.85,0.6433333333333332,0.15499999999999992
2004-03-29 00:00:00,0.88,1.61,0.92,0.22,0.34,0.37,0.8266666666666667,-0.42500000000000004
2004-03-30 00:00:00,-0.31,0.04,-0.27,-0.07,0.2,-0.13,-0.18000000000000002,-0.31
2004-03-31 00:00:00,0.47,1.27,0.41,-0.18,0.59,0.2,0.5133333333333333,-0.7849999999999999
2004-04-01 00:00:00,0.6,0.35,0.41,0.17,0.33,1,-0.04666666666666669,0.04500000000000004
2004-04-02 00:00:00,1.15,-0.53,0.91,-0.2,0.2,0.43,0.3666666666666666,0.64
2004-04-05 00:00:00,1.15,-0.53,0.91,-0.2,0.2,0.43,0.3666666666666666,0.64
2004-04-06 00:00:00,1.57,3.19,2.1,0.89,1.44,1.31,1.0733333333333333,-1.085
2004-04-07 00:00:00,0.35,0.42,0.25,1.4,0.85,0.76,-0.6633333333333331,0.24
2004-04-08 00:00:00,0.52,0.57,1.12,1.06,0.93,1.15,-0.30999999999999994,0.040000000000000036
2004-04-09 00:00:00,-1.84,-1.64,-0.83,-0.09,0.83,-0.02,-1.6766666666666665,-0.56
2004-04-12 00:00:00,1.37,1.53,0.94,1.47,2.02,1.18,-0.2766666666666666,-0.355
2004-04-13 00:00:00,0.35,-0.02,-1.06,0.1,-0.81,-0.97,0.31666666666666665,0.64
2004-04-14 00:00:00,-0.1,-0.09,0.11,0.19,-0.46,-0.03,0.07333333333333335,0.32
2004-04-15 00:00:00,-0.1,-0.09,0.11,0.19,-0.46,-0.03,0.07333333333333335,0.32
2004-04-16 00:00:00,-0.73,-2.34,-1.95,-1,0.45,-0.25,-1.4066666666666665,0.07999999999999996
2004-04-19 00:00:00,0.41,0.64,0.17,0.76,-0.01,0.46,0.003333333333333355,0.26999999999999996
2004-04-20 00:00:00,1.33,2.05,1.35,1.2,1.16,1.35,0.3400000000000003,-0.33999999999999986
2004-04-21 00:00:00,0.37,1.3,0.96,0.24,1.07,0.32,0.33333333333333326,-0.8800000000000001
2004-04-22 00:00:00,-0.57,-0.54,-1.08,0.67,1.27,0.79,-1.6400000000000001,-0.31499999999999995
2004-04-23 00:00:00,1.62,2.06,0.4,0.72,2.42,1.56,-0.20666666666666633,-1.0700000000000003
2004-04-26 00:00:00,-0.49,-1.3,-2.49,1.35,2.27,1.59,-3.163333333333333,-0.05499999999999994
2004-04-27 00:00:00,0.11,-0.87,-0.19,-0.67,-0.34,-0.16,0.0733333333333333,0.32499999999999996
2004-04-28 00:00:00,-2.18,-2.03,-1.11,-0.94,-1.28,-1.28,-0.6066666666666667,0.09499999999999975
2004-04-29 00:00:00,-2.47,-3.13,-3.2,-1.78,-3.93,-3.53,0.1466666666666665,1.4050000000000002
2004-04-30 00:00:00,-0.29,-2.05,-0.52,-0.55,-0.95,0.01,-0.4566666666666666,1.08
2004-05-03 00:00:00,1.05,0.22,0.15,-0.38,0.63,0.09,0.36,-0.08999999999999997
2004-05-04 00:00:00,0.01,-0.16,0.78,0.74,0.77,1.32,-0.7333333333333334,0.07
2004-05-05 00:00:00,0.01,-0.16,0.78,0.74,0.77,1.32,-0.7333333333333334,0.07
2004-05-06 00:00:00,-3.25,-3.56,-3.55,-1.99,-3.46,-2.71,-0.733333333333333,0.8899999999999997
2004-05-07 00:00:00,-1.5,1.04,-0.03,-0.05,-0.46,-0.38,0.13333333333333336,-1.065
2004-05-10 00:00:00,-6.01,-5.8,-6.05,-4.95,-6.31,-4.99,-0.5366666666666662,0.5749999999999993
2004-05-11 00:00:00,0.55,-0.94,0.53,-0.45,-0.84,-0.71,0.7133333333333334,0.94
2004-05-12 00:00:00,1.86,3.25,3.66,2.66,3.1,2.41,0.20000000000000018,-0.9149999999999996
2004-05-13 00:00:00,-2.15,-3.62,-3.28,0.38,0.2,0.17,-3.266666666666666,0.825
2004-05-14 00:00:00,-2.14,-3.04,-3.09,-1.04,-1.84,-1.39,-1.3333333333333333,0.8499999999999999
2004-05-17 00:00:00,-4.27,-5.97,-5.01,-4.71,-5.92,-5.21,0.1966666666666672,1.455
2004-05-18 00:00:00,0.55,2.9,1.59,-0.26,-0.1,0.4,1.6666666666666665,-1.255
2004-05-19 00:00:00,4.75,5.33,4.56,2.44,2.84,2.83,2.1766666666666667,-0.4900000000000002
2004-05-20 00:00:00,-1.2,-0.94,-2.04,-1.97,-2.24,-1.76,0.5966666666666667,0.0050000000000001155
2004-05-21 00:00:00,2.99,2.12,2.78,1.19,1.42,1.79,1.1633333333333336,0.31999999999999984
2004-05-24 00:00:00,1.14,1.59,1.6,0.71,1.84,1.08,0.2333333333333334,-0.7900000000000001
2004-05-25 00:00:00,-1.05,-2.24,-1.72,-0.59,-1.34,-0.42,-0.8866666666666666,0.97
2004-05-26 00:00:00,-1.05,-2.24,-1.72,-0.59,-1.34,-0.42,-0.8866666666666666,0.97
2004-05-27 00:00:00,2.62,2.71,1.68,0.71,0.26,0.77,1.7566666666666664,0.18000000000000016
2004-05-28 00:00:00,1.65,1.49,1.56,0.03,0.39,-0.01,1.4299999999999997,-0.09999999999999998
2004-05-31 00:00:00,-1.45,-1.78,-0.85,-0.58,0.43,0.06,-1.33,-0.33999999999999986
2004-06-01 00:00:00,1.18,1.67,1.29,1.02,1.06,1.02,0.34666666666666646,-0.2649999999999999
2004-06-02 00:00:00,-0.67,-1.74,-1.17,-0.25,0.44,0.35,-1.3733333333333333,0.19
2004-06-03 00:00:00,-3.43,-4.85,-3.56,-1.07,-2.94,-2.15,-1.8933333333333335,1.6449999999999996
2004-06-04 00:00:00,1.03,1.41,1.54,0.83,0.86,0.6,0.5633333333333334,-0.20500000000000007
2004-06-07 00:00:00,3.98,3.15,4.64,0.41,1.61,0.61,3.046666666666667,-0.18500000000000005
2004-06-08 00:00:00,-0.8,0.09,-0.42,0.2,-0.14,-0.13,-0.3533333333333334,-0.275
2004-06-09 00:00:00,-1,-2.05,-1.8,0.04,-0.45,-0.33,-1.3699999999999999,0.77
2004-06-10 00:00:00,-0.7,-2.16,-1.35,-0.21,-0.51,-0.15,-1.1133333333333335,0.88
2004-06-11 00:00:00,-3.36,-4.5,-3.47,-1.84,-2.87,-1.6,-1.6733333333333333,1.085
2004-06-14 00:00:00,-1.02,-1.46,-1.94,-1.47,-3.07,-2.37,0.8299999999999998,1.0199999999999996
2004-06-15 00:00:00,1.58,1.62,2.29,0.1,0.15,-0.01,1.75,-0.04499999999999993
2004-06-16 00:00:00,0.6,0,-0.2,-0.39,-0.51,0.06,0.41333333333333333,0.36
2004-06-17 00:00:00,0.44,1.03,1.42,-0.04,-0.4,-0.02,1.1166666666666667,-0.11499999999999999
2004-06-18 00:00:00,-1.93,-2.14,-2.41,-0.7,-1.47,-0.63,-1.226666666666667,0.4900000000000002
2004-06-21 00:00:00,0.96,1.19,0.72,-0.35,0.42,-0.31,1.0366666666666666,-0.49999999999999994
2004-06-22 00:00:00,-0.19,-0.38,-0.39,-0.1,-1.34,-1.41,0.6300000000000001,0.7150000000000001
2004-06-23 00:00:00,-1.46,-0.5,-1.37,-0.48,-1.38,-1.11,-0.12000000000000022,-0.030000000000000027
2004-06-24 00:00:00,2.48,3.76,2.93,0.38,0.84,0.37,2.526666666666667,-0.8699999999999999
2004-06-25 00:00:00,1.24,2.14,2.62,0.41,0.81,0.98,1.2666666666666666,-0.6500000000000001
2004-06-28 00:00:00,-0.87,-1.6,-0.46,0.08,0.68,0.13,-1.2733333333333334,0.065
2004-06-29 00:00:00,0.9,0.81,1.46,0.88,1.06,0.85,0.1266666666666666,-0.04500000000000004
2004-06-30 00:00:00,1.17,0.79,1.29,1.07,0.73,1.1,0.11666666666666647,0.3600000000000001
2004-07-01 00:00:00,-0.33,-1.35,-0.63,0.7,0.39,0,-1.1333333333333333,0.665
2004-07-02 00:00:00,-1.41,-3.42,-2.59,-0.91,-1.4,-0.67,-1.48,1.2500000000000002
2004-07-05 00:00:00,0.29,-0.07,0.38,0.38,0.14,0.27,-0.06333333333333338,0.29999999999999993
2004-07-06 00:00:00,0.98,-0.09,0.45,0.39,0.11,0.39,0.15000000000000002,0.675
2004-07-07 00:00:00,1.44,-0.14,0.24,0.09,-0.58,-0.39,0.8066666666666666,1.125
2004-07-08 00:00:00,-1.55,-3.05,-2.23,0.23,-0.59,-0.32,-2.0500000000000003,1.1599999999999997
2004-07-09 00:00:00,0.91,0.73,0.72,-0.16,0.77,0.82,0.3100000000000001,-0.375
2004-07-12 00:00:00,0.18,-0.35,0.19,0.3,-0.09,-0.35,0.05333333333333334,0.45999999999999996
2004-07-13 00:00:00,-0.04,0.68,0.77,0.06,-0.52,-0.36,0.7433333333333334,-0.07000000000000002
2004-07-14 00:00:00,-0.31,-2.8,-1.5,-0.32,-1.21,-0.62,-0.8199999999999997,1.69
2004-07-15 00:00:00,-0.49,-1.03,0.19,-0.02,-1.32,-0.62,0.20999999999999996,0.92
2004-07-16 00:00:00,-0.47,1.74,0.3,-0.38,-0.06,0.21,0.6,-1.265
2004-07-19 00:00:00,1.52,1.41,1.53,0.05,0.63,0.06,1.24,-0.235
2004-07-20 00:00:00,-0.58,-2.18,-1.77,-0.19,-0.76,-0.67,-0.97,1.0850000000000002
2004-07-21 00:00:00,1.78,2.75,1.74,0.38,0.86,0.61,1.4733333333333336,-0.7249999999999999
2004-07-22 00:00:00,-1.01,-1.67,-1.37,-0.45,-1.31,-0.79,-0.4999999999999999,0.76
2004-07-23 00:00:00,-0.84,-0.84,-0.48,0.59,0.24,0.06,-1.0166666666666666,0.175
2004-07-26 00:00:00,-0.08,-0.21,-0.51,0.01,-1.64,-0.99,0.6066666666666667,0.8899999999999999
2004-07-27 00:00:00,0.62,0.41,0.25,-0.85,-1.7,-0.1,1.31,0.53
2004-07-28 00:00:00,0.45,0.49,1.38,0.24,-0.63,0.02,0.8966666666666666,0.415
2004-07-29 00:00:00,-1.13,-2.6,-1.65,-0.84,-4.05,-1.79,0.43333333333333335,2.3400000000000003
2004-07-30 00:00:00,0.87,0.74,0.66,0.22,0.31,0.55,0.39666666666666667,0.020000000000000018
2004-08-02 00:00:00,-1.49,-2.4,-1.92,-0.77,-2.46,-1.12,-0.4866666666666666,1.2999999999999998
2004-08-03 00:00:00,0.72,1.48,0.61,0.2,-0.53,-0.23,1.1233333333333333,-0.015000000000000013
2004-08-04 00:00:00,-0.42,0.28,0.77,-0.8,-0.98,-0.22,0.8766666666666667,-0.26
2004-08-05 00:00:00,-0.94,2.38,2.05,0.68,3.46,1.66,-0.77,-3.05
2004-08-06 00:00:00,-1.16,-1.22,-1.84,0.02,-0.69,0.17,-1.2399999999999998,0.385
2004-08-09 00:00:00,1.23,0.9,1.69,0.27,1.04,0.17,0.7799999999999998,-0.21999999999999997
2004-08-10 00:00:00,-0.37,1.09,0.54,0.45,0.97,0.76,-0.3066666666666665,-0.99
2004-08-11 00:00:00,0.03,0.23,0.91,0.04,-0.62,0.47,0.42666666666666664,0.23
2004-08-12 00:00:00,1.85,2,1.71,0.74,0.63,0.67,1.1733333333333333,-0.020000000000000018
2004-08-13 00:00:00,1.3,1.48,0.68,1.26,0.56,0.42,0.40666666666666684,0.26
2004-08-16 00:00:00,0.56,-0.98,0.17,0.28,0.28,-0.06,-0.24999999999999994,0.77
2004-08-17 00:00:00,0.34,-0.83,-0.83,0.14,1.15,0.13,-0.9133333333333333,0.08000000000000004
2004-08-18 00:00:00,1.05,0.8,-0.14,0.34,0.62,0.41,0.11333333333333334,-0.014999999999999902
2004-08-19 00:00:00,0.42,2.24,1.33,0.59,0.59,0.71,0.7000000000000001,-0.91
2004-08-20 00:00:00,-0.45,-0.7,0.3,0.09,-0.55,-0.2,-0.06333333333333321,0.445
2004-08-23 00:00:00,0.22,0.2,-0.09,0.43,0.33,0.27,-0.23333333333333328,0.06
2004-08-24 00:00:00,0.46,0.88,0.18,0.28,0.11,0.27,0.28666666666666674,-0.125
2004-08-25 00:00:00,1.28,1.13,1.49,0.14,0.65,0.29,0.94,-0.17999999999999994
2004-08-26 00:00:00,0.25,0.37,0.49,0.67,0.57,0.01,-0.046666666666666745,-0.009999999999999953
2004-08-27 00:00:00,0.86,-0.15,0.21,0.27,0.16,-0.43,0.30666666666666664,0.5599999999999999
2004-08-30 00:00:00,-1.09,-0.34,-0.12,-0.6,-0.75,-0.61,0.1366666666666666,-0.29999999999999993
2004-08-31 00:00:00,1.27,-0.75,0.39,0.56,1.18,0.05,-0.29333333333333333,0.7000000000000001
2004-09-01 00:00:00,1.59,1.88,1.96,0.85,1.28,0.81,0.8299999999999998,-0.3600000000000001
2004-09-02 00:00:00,2.11,0.67,1.07,0.14,-0.04,0,1.2499999999999998,0.81
2004-09-03 00:00:00,1.03,-1.59,-0.11,0.18,-0.23,0.01,-0.21000000000000002,1.5150000000000001
2004-09-06 00:00:00,1.2,0.25,0.91,0.53,0.77,0.29,0.2566666666666666,0.355
2004-09-07 00:00:00,-1.08,-0.34,-0.61,0.11,0.06,-0.03,-0.7233333333333334,-0.34500000000000003
2004-09-08 00:00:00,-0.29,-0.56,-0.47,0.07,-0.2,0.34,-0.51,0.27
2004-09-09 00:00:00,0.63,0.91,0.91,0.05,0.2,-0.24,0.8133333333333335,-0.21500000000000002
2004-09-10 00:00:00,0.3,2.31,1.28,-0.11,0.98,-0.02,1.0133333333333332,-1.55
2004-09-13 00:00:00,1.42,2.56,1.45,0.39,0.12,0.14,1.5933333333333333,-0.43500000000000005
2004-09-14 00:00:00,0.01,-0.06,-0.76,-0.06,-0.26,-0.1,-0.13,0.135
2004-09-15 00:00:00,0.18,-0.71,0.85,0.3,0.11,-0.19,0.033333333333333326,0.54
2004-09-16 00:00:00,0.93,0.67,0.84,0.06,-0.38,0.14,0.8733333333333333,0.35
2004-09-17 00:00:00,0.87,-1.11,-0.71,-0.07,-0.74,-0.14,0,1.3250000000000002
2004-09-20 00:00:00,1.63,0.71,1.07,0.8,-0.21,0.44,0.7933333333333334,0.9649999999999999
2004-09-21 00:00:00,-0.49,0.26,-0.14,0.76,-0.01,0.35,-0.49000000000000005,0.010000000000000009
2004-09-22 00:00:00,-2.02,-2.5,-2.87,-1.01,-2.08,-1.07,-1.0766666666666667,0.7749999999999999
2004-09-23 00:00:00,-1.33,-0.68,-0.32,-0.41,-0.93,-1.01,0.006666666666666599,-0.06499999999999995
2004-09-24 00:00:00,0.69,0.28,0.45,0.34,0.51,0.3,0.08999999999999997,0.12
2004-09-27 00:00:00,0.69,0.28,0.45,0.34,0.51,0.3,0.08999999999999997,0.12
2004-09-28 00:00:00,0.69,0.28,0.45,0.34,0.51,0.3,0.08999999999999997,0.12
2004-09-29 00:00:00,0.69,0.28,0.45,0.34,0.51,0.3,0.08999999999999997,0.12
2004-09-30 00:00:00,0.89,0.05,0.52,1.08,-0.41,0.23,0.1866666666666666,1.165
2004-10-01 00:00:00,0.33,1.3,2.32,0.29,0.13,0.75,0.9266666666666667,-0.4050000000000001
2004-10-04 00:00:00,2.81,4.61,3.53,1.23,1.15,0.75,2.6066666666666665,-0.8599999999999999
2004-10-05 00:00:00,-0.74,-0.1,0.49,0.43,0.65,0.33,-0.5866666666666667,-0.43000000000000005
2004-10-06 00:00:00,0.08,0.36,0.22,0.09,0.42,0.26,-0.03666666666666665,-0.30500000000000005
2004-10-07 00:00:00,-0.48,-0.71,0.45,-0.52,-0.55,-0.35,0.22666666666666666,0.13
2004-10-08 00:00:00,1.2,-1.03,0.26,0.19,0.22,0.19,-0.056666666666666726,1.1
2004-10-11 00:00:00,1.1,-0.41,0.51,0.36,0.44,0.38,0.00666666666666671,0.715
2004-10-12 00:00:00,-1.85,-3.25,-2.43,-0.66,-1.27,-0.59,-1.67,1.0049999999999997
2004-10-13 00:00:00,0.09,0.08,-0.05,0,0.33,0.1,-0.10333333333333335,-0.16000000000000003
2004-10-14 00:00:00,-1.3,-1.13,-0.98,-0.09,-0.25,-0.15,-0.9733333333333332,-0.0050000000000001155
2004-10-15 00:00:00,-0.05,-0.59,-0.92,-0.1,-0.16,-0.67,-0.21000000000000002,0.3
2004-10-18 00:00:00,0.76,0.5,0.9,0.51,-0.45,0.23,0.6233333333333334,0.61
2004-10-19 00:00:00,0.74,0.94,0.88,0.38,0.21,0.52,0.48333333333333345,-0.014999999999999902
2004-10-20 00:00:00,-2.34,-3.17,-2.79,-1.16,-2.23,-1.17,-1.2466666666666673,0.9500000000000002
2004-10-21 00:00:00,-1.41,-0.73,-1.43,-1.14,-0.81,-0.69,-0.30999999999999983,-0.5049999999999999
2004-10-22 00:00:00,0.88,1.43,0.27,-0.49,0.06,0.37,0.88,-0.55
2004-10-25 00:00:00,-2.37,-2.54,-2.22,-1.09,-2.5,-1.2,-0.7800000000000002,0.79
2004-10-26 00:00:00,1.09,0.36,1.1,0.48,0.53,0.6,0.31333333333333346,0.34
2004-10-27 00:00:00,0.03,-0.77,0.1,-0.1,-0.92,0.06,0.10666666666666666,0.8099999999999999
2004-10-28 00:00:00,3.96,2.88,2.61,1.36,0.54,0.9,2.2166666666666663,0.9500000000000002
2004-10-29 00:00:00,0.95,0.08,0.24,0.48,-0.2,0.11,0.29333333333333333,0.775
2004-11-01 00:00:00,-0.36,0.4,0.17,0.3,0,0.29,-0.12666666666666665,-0.23
2004-11-02 00:00:00,1.2,1.22,1.46,0.42,0.84,0.39,0.7433333333333333,-0.22000000000000008
2004-11-03 00:00:00,0.87,2.19,1.16,0.46,0.73,0.21,0.94,-0.7949999999999999
2004-11-04 00:00:00,-0.47,-1.14,-1.15,0.16,-0.01,0.39,-1.0999999999999999,0.42
2004-11-05 00:00:00,1.6,0.93,1.05,0.22,0.63,0.53,0.7333333333333334,0.13
2004-11-08 00:00:00,-0.88,-2.2,-1.66,0.16,-0.66,-0.04,-1.4000000000000001,1.0700000000000003
2004-11-09 00:00:00,0.96,-0.46,-0.33,0.43,-0.97,0.33,0.12666666666666665,1.41
2004-11-10 00:00:00,2.79,1.58,1.97,0.84,0.13,0.26,1.7033333333333334,0.96
2004-11-11 00:00:00,0.24,-0.13,0.3,0.54,-0.64,0.41,0.033333333333333326,0.775
2004-11-12 00:00:00,0.65,2.41,1.65,0.56,0.74,0.81,0.8666666666666666,-0.9700000000000002
2004-11-15 00:00:00,0.53,0.83,0.36,-0.06,0.95,0.66,0.05666666666666664,-0.6549999999999999
2004-11-16 00:00:00,-0.76,-0.45,-1,-0.21,-0.26,-0.32,-0.47333333333333333,-0.13
2004-11-17 00:00:00,1.46,1.31,0.8,0.53,0.66,0.45,0.6433333333333335,0.009999999999999898
2004-11-18 00:00:00,-1.42,-0.68,-1.55,-0.81,-0.96,-0.42,-0.4866666666666668,-0.29499999999999993
2004-11-19 00:00:00,-0.53,-1.22,-0.86,0.07,0.03,0.19,-0.9666666666666667,0.365
2004-11-22 00:00:00,-1.32,-2.24,-1.63,-0.84,-0.67,-0.28,-1.1333333333333335,0.375
2004-11-23 00:00:00,1.38,0.67,1.82,0.99,0.27,0.68,0.6433333333333334,0.7150000000000001
2004-11-24 00:00:00,2.56,0.91,1.46,0.14,0.4,0.3,1.3633333333333333,0.6950000000000001
2004-11-25 00:00:00,0.34,-0.29,-0.13,0.87,0.44,0.66,-0.6833333333333333,0.53
2004-11-26 00:00:00,-0.63,-1.93,-1.62,0.04,-0.9,-0.1,-1.0733333333333333,1.12
2004-11-29 00:00:00,3.02,0.01,1.03,1.49,0.97,1.58,0.006666666666666599,1.765
2004-11-30 00:00:00,0.43,1.83,1.54,0.64,0.07,0.36,0.9100000000000001,-0.41500000000000004
2004-12-01 00:00:00,0.4,-0.78,0.38,0.54,0.71,0.84,-0.6966666666666667,0.5050000000000001
2004-12-02 00:00:00,1.17,0.71,0.93,0.73,0.91,0.5,0.22333333333333327,0.1399999999999999
2004-12-03 00:00:00,-0.06,0.24,-0.58,0.21,0.07,-0.19,-0.16333333333333333,-0.08
2004-12-06 00:00:00,-1.13,-1.65,-0.91,0.36,0.41,0.61,-1.69,0.23500000000000004
2004-12-07 00:00:00,-0.96,-1.18,-1.2,0.29,1.12,0.53,-1.76,-0.30500000000000005
2004-12-08 00:00:00,0.86,1.25,0.56,-0.07,-0.15,-0.38,1.09,-0.15500000000000003
2004-12-09 00:00:00,-0.03,-1.51,-0.76,0.06,-0.07,-0.07,-0.74,0.805
2004-12-10 00:00:00,-2.77,-1.75,-2.06,-1.42,-0.05,-0.74,-1.4566666666666666,-1.1949999999999998
2004-12-13 00:00:00,-0.14,-0.65,0.33,-0.07,1.82,0.73,-0.98,-0.69
2004-12-14 00:00:00,-0.13,1.33,0.59,0.14,0.2,0.34,0.37,-0.76
2004-12-15 00:00:00,1.72,2.85,1.51,0.53,0.69,0.38,1.4933333333333336,-0.645
2004-12-16 00:00:00,0.19,1.1,-0.04,0.34,1.37,0.89,-0.45,-0.9700000000000001
2004-12-17 00:00:00,-0.08,-0.13,0.48,0.21,1.18,1.19,-0.77,-0.4599999999999999
2004-12-20 00:00:00,0.94,0.68,0.6,1,0.75,0.6,-0.043333333333333224,0.2549999999999999
2004-12-21 00:00:00,-0.11,-0.08,0.14,-0.22,-0.38,-0.63,0.3933333333333333,0.065
2004-12-22 00:00:00,-0.03,-0.04,0.49,1.06,0.96,0.8,-0.8,0.05500000000000005
2004-12-23 00:00:00,-0.67,-1.27,-0.69,0.11,-1.38,-0.86,-0.16666666666666663,1.045
2004-12-24 00:00:00,-0.11,0.31,0.84,-0.88,-0.78,-0.27,0.9900000000000001,-0.26
2004-12-27 00:00:00,-0.68,0.06,-0.16,0.02,-0.24,0,-0.18666666666666673,-0.24000000000000002
2004-12-28 00:00:00,1.23,0.04,-0.06,-1.23,-1.63,-0.71,1.5933333333333333,0.7949999999999999
2004-12-29 00:00:00,-0.26,1.23,-0.08,-1.31,0.25,-0.66,0.8700000000000001,-1.525
2004-12-30 00:00:00,0.81,1.46,1.24,1.1,1.85,0.63,-0.023333333333333428,-0.7
2004-12-31 00:00:00,0.81,1.46,1.24,1.1,1.85,0.63,-0.023333333333333428,-0.7
2005-01-03 00:00:00,1.56,0.3,-0.23,0.74,3.75,1.95,-1.6033333333333335,-0.875
2005-01-04 00:00:00,-0.56,-0.62,-0.16,0.15,2.43,0.55,-1.49,-1.11
2005-01-05 00:00:00,-1.22,-0.13,0.58,1.08,3.2,1.59,-2.2133333333333334,-1.605
2005-01-06 00:00:00,-1.9,-1.35,-1.09,0.67,0.8,0.71,-2.1733333333333333,-0.33999999999999997
2005-01-07 00:00:00,0.01,0.1,-0.45,0.31,0.84,-0.15,-0.44666666666666666,-0.30999999999999994
2005-01-10 00:00:00,0.54,0.32,0.94,0.74,2.85,1.51,-1.1,-0.945
2005-01-11 00:00:00,2.09,0.95,0.88,0.23,-0.66,-0.22,1.5233333333333334,1.015
2005-01-12 00:00:00,0.27,-0.33,-0.94,0.39,0.04,-0.14,-0.43,0.47500000000000003
2005-01-13 00:00:00,0.93,0.5,1.19,0.4,3.64,1.85,-1.0900000000000003,-1.4050000000000002
2005-01-14 00:00:00,2.17,3.01,1.34,1.08,2.58,0.99,0.6233333333333333,-1.17
2005-01-17 00:00:00,0.81,2.78,0.85,1.05,4.54,2.85,-1.3333333333333333,-2.73
