,CP91,CD91
16/12/2016 0:00,1.65,1.54
19/12/2016 0:00,1.66,1.54
20/12/2016 0:00,1.67,1.54
21/12/2016 0:00,1.67,1.54
22/12/2016 0:00,1.67,1.54
23/12/2016 0:00,1.68,1.54
26/12/2016 0:00,1.69,1.54
27/12/2016 0:00,1.69,1.54
28/12/2016 0:00,1.69,1.53
29/12/2016 0:00,1.69,1.52
30/12/2016 0:00,1.7,1.52
02/01/2017 0:00,1.7,1.52
03/01/2017 0:00,1.7,1.52
04/01/2017 0:00,1.69,1.51
05/01/2017 0:00,1.68,1.51
06/01/2017 0:00,1.67,1.49
09/01/2017 0:00,1.67,1.49
10/01/2017 0:00,1.67,1.49
11/01/2017 0:00,1.66,1.49
12/01/2017 0:00,1.66,1.49
13/01/2017 0:00,1.66,1.49
16/01/2017 0:00,1.65,1.49
17/01/2017 0:00,1.65,1.49
18/01/2017 0:00,1.65,1.49
19/01/2017 0:00,1.65,1.49
20/01/2017 0:00,1.65,1.49
23/01/2017 0:00,1.64,1.49
24/01/2017 0:00,1.64,1.49
25/01/2017 0:00,1.64,1.49
26/01/2017 0:00,1.64,1.49
27/01/2017 0:00,1.64,1.49
30/01/2017 0:00,1.64,1.49
31/01/2017 0:00,1.64,1.49
01/02/2017 0:00,1.64,1.49
02/02/2017 0:00,1.64,1.49
03/02/2017 0:00,1.64,1.49
06/02/2017 0:00,1.64,1.49
07/02/2017 0:00,1.64,1.49
08/02/2017 0:00,1.64,1.49
09/02/2017 0:00,1.64,1.49
10/02/2017 0:00,1.64,1.49
13/02/2017 0:00,1.64,1.49
14/02/2017 0:00,1.63,1.49
15/02/2017 0:00,1.63,1.49
16/02/2017 0:00,1.63,1.49
17/02/2017 0:00,1.63,1.49
20/02/2017 0:00,1.63,1.49
21/02/2017 0:00,1.63,1.49
22/02/2017 0:00,1.63,1.49
23/02/2017 0:00,1.63,1.49
24/02/2017 0:00,1.63,1.49
27/02/2017 0:00,1.63,1.49
28/02/2017 0:00,1.63,1.49
01/03/2017 0:00,1.63,1.49
02/03/2017 0:00,1.63,1.49
03/03/2017 0:00,1.63,1.49
06/03/2017 0:00,1.63,1.49
07/03/2017 0:00,1.63,1.49
08/03/2017 0:00,1.63,1.49
09/03/2017 0:00,1.63,1.49
10/03/2017 0:00,1.63,1.49
13/03/2017 0:00,1.63,1.49
14/03/2017 0:00,1.63,1.49
15/03/2017 0:00,1.63,1.49
16/03/2017 0:00,1.63,1.48
17/03/2017 0:00,1.63,1.48
20/03/2017 0:00,1.62,1.48
21/03/2017 0:00,1.62,1.48
22/03/2017 0:00,1.62,1.48
23/03/2017 0:00,1.62,1.47
24/03/2017 0:00,1.62,1.47
27/03/2017 0:00,1.62,1.47
28/03/2017 0:00,1.62,1.47
29/03/2017 0:00,1.62,1.45
30/03/2017 0:00,1.62,1.45
31/03/2017 0:00,1.62,1.45
03/04/2017 0:00,1.62,1.45
04/04/2017 0:00,1.62,1.45
05/04/2017 0:00,1.62,1.45
06/04/2017 0:00,1.62,1.45
07/04/2017 0:00,1.62,1.45
10/04/2017 0:00,1.62,1.45
11/04/2017 0:00,1.62,1.45
12/04/2017 0:00,1.62,1.43
13/04/2017 0:00,1.62,1.43
14/04/2017 0:00,1.62,1.42
17/04/2017 0:00,1.62,1.42
18/04/2017 0:00,1.62,1.42
19/04/2017 0:00,1.62,1.42
20/04/2017 0:00,1.62,1.42
21/04/2017 0:00,1.62,1.42
24/04/2017 0:00,1.62,1.42
25/04/2017 0:00,1.62,1.42
26/04/2017 0:00,1.62,1.41
27/04/2017 0:00,1.62,1.41
28/04/2017 0:00,1.62,1.41
01/05/2017 0:00,1.62,1.41
02/05/2017 0:00,1.62,1.41
03/05/2017 0:00,1.62,1.41
04/05/2017 0:00,1.62,1.41
05/05/2017 0:00,1.62,1.41
08/05/2017 0:00,1.62,1.41
09/05/2017 0:00,1.62,1.41
10/05/2017 0:00,1.62,1.41
11/05/2017 0:00,1.62,1.4
12/05/2017 0:00,1.62,1.4
15/05/2017 0:00,1.62,1.4
16/05/2017 0:00,1.62,1.4
17/05/2017 0:00,1.62,1.39
18/05/2017 0:00,1.62,1.39
19/05/2017 0:00,1.62,1.39
22/05/2017 0:00,1.62,1.39
23/05/2017 0:00,1.62,1.38
24/05/2017 0:00,1.62,1.38
25/05/2017 0:00,1.61,1.38
26/05/2017 0:00,1.6,1.38
29/05/2017 0:00,1.6,1.38
30/05/2017 0:00,1.59,1.38
31/05/2017 0:00,1.59,1.38
01/06/2017 0:00,1.59,1.38
02/06/2017 0:00,1.59,1.38
05/06/2017 0:00,1.59,1.38
06/06/2017 0:00,1.59,1.38
07/06/2017 0:00,1.59,1.38
08/06/2017 0:00,1.59,1.38
09/06/2017 0:00,1.59,1.38
12/06/2017 0:00,1.59,1.38
13/06/2017 0:00,1.59,1.38
14/06/2017 0:00,1.59,1.38
15/06/2017 0:00,1.59,1.38
16/06/2017 0:00,1.59,1.38
19/06/2017 0:00,1.59,1.38
20/06/2017 0:00,1.59,1.38
21/06/2017 0:00,1.59,1.38
22/06/2017 0:00,1.59,1.38
23/06/2017 0:00,1.59,1.38
26/06/2017 0:00,1.59,1.38
27/06/2017 0:00,1.59,1.38
28/06/2017 0:00,1.59,1.38
29/06/2017 0:00,1.59,1.38
30/06/2017 0:00,1.59,1.38
03/07/2017 0:00,1.59,1.38
04/07/2017 0:00,1.59,1.38
05/07/2017 0:00,1.59,1.38
06/07/2017 0:00,1.59,1.39
07/07/2017 0:00,1.59,1.39
10/07/2017 0:00,1.59,1.39
11/07/2017 0:00,1.59,1.39
12/07/2017 0:00,1.59,1.39
13/07/2017 0:00,1.58,1.39
14/07/2017 0:00,1.58,1.39
17/07/2017 0:00,1.58,1.39
18/07/2017 0:00,1.58,1.39
19/07/2017 0:00,1.58,1.39
20/07/2017 0:00,1.58,1.39
21/07/2017 0:00,1.58,1.39
24/07/2017 0:00,1.58,1.39
25/07/2017 0:00,1.58,1.39
26/07/2017 0:00,1.58,1.39
27/07/2017 0:00,1.58,1.39
28/07/2017 0:00,1.58,1.39
31/07/2017 0:00,1.58,1.39
01/08/2017 0:00,1.58,1.39
02/08/2017 0:00,1.58,1.39
03/08/2017 0:00,1.58,1.39
04/08/2017 0:00,1.58,1.39
07/08/2017 0:00,1.58,1.39
08/08/2017 0:00,1.58,1.39
09/08/2017 0:00,1.58,1.39
10/08/2017 0:00,1.58,1.39
11/08/2017 0:00,1.58,1.39
14/08/2017 0:00,1.58,1.39
15/08/2017 0:00,1.58,1.39
16/08/2017 0:00,1.58,1.39
17/08/2017 0:00,1.58,1.39
18/08/2017 0:00,1.58,1.39
21/08/2017 0:00,1.58,1.39
22/08/2017 0:00,1.58,1.39
23/08/2017 0:00,1.58,1.39
24/08/2017 0:00,1.58,1.39
25/08/2017 0:00,1.58,1.39
28/08/2017 0:00,1.58,1.39
29/08/2017 0:00,1.58,1.38
30/08/2017 0:00,1.58,1.38
31/08/2017 0:00,1.58,1.38
01/09/2017 0:00,1.58,1.38
04/09/2017 0:00,1.58,1.38
05/09/2017 0:00,1.58,1.38
06/09/2017 0:00,1.58,1.38
07/09/2017 0:00,1.58,1.38
08/09/2017 0:00,1.58,1.38
11/09/2017 0:00,1.58,1.38
12/09/2017 0:00,1.58,1.38
13/09/2017 0:00,1.58,1.38
14/09/2017 0:00,1.58,1.38
15/09/2017 0:00,1.58,1.38
18/09/2017 0:00,1.58,1.38
19/09/2017 0:00,1.58,1.38
20/09/2017 0:00,1.58,1.38
21/09/2017 0:00,1.58,1.38
22/09/2017 0:00,1.58,1.38
25/09/2017 0:00,1.58,1.38
26/09/2017 0:00,1.58,1.38
27/09/2017 0:00,1.58,1.38
28/09/2017 0:00,1.58,1.38
29/09/2017 0:00,1.58,1.38
02/10/2017 0:00,1.58,1.38
03/10/2017 0:00,1.58,1.38
04/10/2017 0:00,1.58,1.38
05/10/2017 0:00,1.58,1.38
06/10/2017 0:00,1.58,1.38
09/10/2017 0:00,1.58,1.38
10/10/2017 0:00,1.58,1.38
11/10/2017 0:00,1.58,1.38
12/10/2017 0:00,1.58,1.38
13/10/2017 0:00,1.58,1.38
16/10/2017 0:00,1.58,1.38
17/10/2017 0:00,1.58,1.38
18/10/2017 0:00,1.58,1.38
19/10/2017 0:00,1.58,1.38
20/10/2017 0:00,1.58,1.38
23/10/2017 0:00,1.58,1.38
24/10/2017 0:00,1.58,1.38
25/10/2017 0:00,1.58,1.38
26/10/2017 0:00,1.58,1.38
27/10/2017 0:00,1.58,1.4
30/10/2017 0:00,1.58,1.4
31/10/2017 0:00,1.6,1.4
01/11/2017 0:00,1.61,1.4
02/11/2017 0:00,1.62,1.4
03/11/2017 0:00,1.63,1.4
06/11/2017 0:00,1.64,1.4
07/11/2017 0:00,1.65,1.4
08/11/2017 0:00,1.67,1.4
09/11/2017 0:00,1.67,1.4
10/11/2017 0:00,1.67,1.4
13/11/2017 0:00,1.68,1.41
14/11/2017 0:00,1.69,1.42
15/11/2017 0:00,1.69,1.43
